step,wall_clock_s,lr,train_loss_ema,tokens_per_s,peak_mem_mb,val_loss,val_ppl,n_tokens,masked_loss,masked_ppl,masked_acc,n_masked_tokens,masked_loss_pos0,masked_loss_pos1,masked_loss_pos2,masked_loss_pos3,masked_loss_pos4
6500,115.23,0.0002894779114100778,3.2749069833076576,567660.4,267.6,3.3143885106077984,27.505569458007812,109000,3.3006682891845704,27.130762100219727,0.031,1000,3.3006682891845704,nan,nan,nan,nan
6750,118.55,0.0002886383999871864,3.274061409403686,524987.9,267.6,3.317600684489679,27.594064712524414,109000,3.3032640075683593,27.201276779174805,0.035,1000,3.3032640075683593,nan,nan,nan,nan
7000,121.74,0.0002877681371246938,3.2718285940992216,547468.6,267.6,3.320184274655963,27.665447235107422,109000,3.302533142089844,27.181406021118164,0.036,1000,3.302533142089844,nan,nan,nan,nan
7250,124.86,0.00028686733927506014,3.268997720866012,559794.9,267.6,3.3235240825688073,27.757997512817383,109000,3.3083792114257813,27.340774536132812,0.039,1000,3.3083792114257813,nan,nan,nan,nan
7500,128.01,0.0002859362304854316,3.2669511957642414,553541.0,267.6,3.3262164205848626,27.832836151123047,109000,3.310426559448242,27.396806716918945,0.037,1000,3.310426559448242,nan,nan,nan,nan
7750,131.25,0.000284975042341915,3.265095564292615,537969.8,267.6,3.3269430547591745,27.853069305419922,109000,3.3125971069335938,27.45633888244629,0.028,1000,3.3125971069335938,nan,nan,nan,nan
8000,134.41,0.00028398401391197756,3.2639040724551025,551436.0,267.6,3.3281022971616974,27.885374069213867,109000,3.315446517944336,27.53468894958496,0.041,1000,3.315446517944336,nan,nan,nan,nan
8250,137.56,0.00028296339168498594,3.260417863980062,553898.7,267.6,3.337459199397936,28.14751625061035,109000,3.319428955078125,27.64455795288086,0.036,1000,3.319428955078125,nan,nan,nan,nan
8500,140.72,0.0002819134295108992,3.259083044938901,551784.6,267.6,3.333462944380734,28.035259246826172,109000,3.3117588500976565,27.433332443237305,0.037,1000,3.3117588500976565,nan,nan,nan,nan
8750,144.03,0.0002808343885371309,3.2568732323324063,527118.4,267.6,3.3315918864678897,27.982851028442383,109000,3.319788055419922,27.65448570251465,0.035,1000,3.319788055419922,nan,nan,nan,nan
9000,147.16,0.0002797265371435964,3.254469992625152,558012.9,267.6,3.337324093319954,28.14371681213379,109000,3.32026350402832,27.66763687133789,0.033,1000,3.32026350402832,nan,nan,nan,nan
9250,150.31,0.00027859015087596146,3.2519214158038756,553510.3,267.6,3.3407371344610093,28.23993492126465,109000,3.328339874267578,27.891998291015625,0.04,1000,3.328339874267578,nan,nan,nan,nan
9500,153.47,0.00027742551237710774,3.249041003038962,551503.4,267.6,3.343009891055046,28.3041934967041,109000,3.327065887451172,27.856489181518555,0.032,1000,3.327065887451172,nan,nan,nan,nan
9750,156.68,0.00027623291131683407,3.2457981716935325,543619.7,267.6,3.345369095828555,28.37104606628418,109000,3.325282974243164,27.806867599487305,0.036,1000,3.325282974243164,nan,nan,nan,nan
10000,159.85,0.00027501264431980957,3.245336588534518,549979.5,267.6,3.34872274584289,28.466350555419922,109000,3.3374444732666015,28.147106170654297,0.035,1000,3.3374444732666015,nan,nan,nan,nan
10250,163.0,0.0002737650148917966,3.242073059642063,553613.8,267.6,3.348430655103211,28.458038330078125,109000,3.331407562255859,27.977693557739258,0.032,1000,3.331407562255859,nan,nan,nan,nan
10500,166.13,0.0002724903333441629,3.2396011497928883,557453.2,267.6,3.3519622365969037,28.558719635009766,109000,3.33144091796875,27.978628158569336,0.042,1000,3.33144091796875,nan,nan,nan,nan
10750,169.4,0.00027118891671670055,3.2351590430470343,533216.3,267.6,3.3565277289994264,28.689401626586914,109000,3.344468032836914,28.345495223999023,0.037,1000,3.344468032836914,nan,nan,nan,nan
11000,172.53,0.0002698610886987715,3.2320694040274383,556377.4,267.6,3.3575193520642204,28.717864990234375,109000,3.3318745422363283,27.990764617919922,0.04,1000,3.3318745422363283,nan,nan,nan,nan
11250,175.71,0.0002685071795487997,3.2307636911035136,549907.6,267.6,3.361457013331422,28.8311710357666,109000,3.3387911529541014,28.185033798217773,0.044,1000,3.3387911529541014,nan,nan,nan,nan
11500,178.85,0.0002671275260121282,3.2270662572976883,554680.6,267.6,3.36437722190367,28.915485382080078,109000,3.3472767181396486,28.425216674804688,0.027,1000,3.3472767181396486,nan,nan,nan,nan
11750,182.14,0.00026572247123726446,3.2250623154709137,529914.6,267.6,3.3637815814936927,28.898269653320312,109000,3.3498896484375,28.499591827392578,0.033,1000,3.3498896484375,nan,nan,nan,nan
12000,185.33,0.0002642923646905317,3.222768910724793,548148.8,267.6,3.368105191012041,29.023481369018555,109000,3.3524736022949218,28.573322296142578,0.039,1000,3.3524736022949218,nan,nan,nan,nan
12250,188.49,0.00026283756206914923,3.2199839630042066,550040.4,267.6,3.3673434274655962,29.001380920410156,109000,3.3644993743896485,28.91901397705078,0.038,1000,3.3644993743896485,nan,nan,nan,nan
12500,191.66,0.0002613584252127637,3.214760659163738,551034.4,267.6,3.3744908973623855,29.20941162109375,109000,3.3603798828125,28.80013084411621,0.042,1000,3.3603798828125,nan,nan,nan,nan
12750,194.84,0.0002598553220134515,3.213060894223124,547825.4,267.6,3.375468866470757,29.237993240356445,109000,3.350751953125,28.524171829223633,0.041,1000,3.350751953125,nan,nan,nan,nan
13000,198.01,0.00025832862632421666,3.2086454312649275,550772.5,267.6,3.3828392255590596,29.45427894592285,109000,3.3697089385986327,29.070066452026367,0.034,1000,3.3697089385986327,nan,nan,nan,nan
13250,201.16,0.0002567787178660058,3.2053382792956766,554299.6,267.6,3.384433432482798,29.50127601623535,109000,3.371193328857422,29.113250732421875,0.037,1000,3.371193328857422,nan,nan,nan,nan
13500,204.28,0.00025520598213326344,3.2035509349158153,559816.6,267.6,3.382901411983945,29.456111907958984,109000,3.354651077270508,28.635608673095703,0.042,1000,3.354651077270508,nan,nan,nan,nan
13750,207.45,0.0002536108102980519,3.203626900086099,548300.6,267.6,3.388653284475344,29.626028060913086,109000,3.3640386199951173,28.905696868896484,0.034,1000,3.3640386199951173,nan,nan,nan,nan
14000,210.55,0.00025199359911275837,3.199184799288877,564096.6,267.6,3.3892928612385322,29.64498519897461,109000,3.375623794555664,29.242517471313477,0.041,1000,3.375623794555664,nan,nan,nan,nan
14250,213.64,0.00025035475081141445,3.196442717551947,563374.2,267.6,3.3926011951691515,29.743221282958984,109000,3.3660704650878905,28.964487075805664,0.038,1000,3.3660704650878905,nan,nan,nan,nan
14500,216.79,0.00024869467300965223,3.192538401938308,553127.7,267.6,3.3954311568233946,29.82750701904297,109000,3.371842987060547,29.132171630859375,0.052,1000,3.371842987060547,nan,nan,nan,nan
14750,220.09,0.00024701377860332155,3.188380919894012,529422.2,267.6,3.4068922376720185,30.171335220336914,109000,3.3876315155029295,29.59576988220215,0.037,1000,3.3876315155029295,nan,nan,nan,nan
15000,223.2,0.0002453124856657947,3.1855047439396453,560694.0,267.6,3.403314399369266,30.063575744628906,109000,3.3853475341796875,29.528255462646484,0.037,1000,3.3853475341796875,nan,nan,nan,nan
15250,226.36,0.00024359121734398247,3.1822038111242685,552828.7,267.6,3.407242814650229,30.18191146850586,109000,3.387332702636719,29.586929321289062,0.046,1000,3.387332702636719,nan,nan,nan,nan
15500,229.51,0.00024185040175308888,3.1782463639813887,553856.6,267.6,3.4097859446674312,30.25876808166504,109000,3.395181304931641,29.8200626373291,0.037,1000,3.395181304931641,nan,nan,nan,nan
15750,232.73,0.00024009047187013,3.1777053273231566,540986.9,267.6,3.404835292431193,30.10933494567871,109000,3.3964391326904297,29.857589721679688,0.046,1000,3.3964391326904297,nan,nan,nan,nan
16000,235.82,0.00023831186542624366,3.1740651754049787,563360.4,267.6,3.4150972262041286,30.419906616210938,109000,3.4028238677978515,30.04883575439453,0.044,1000,3.4028238677978515,nan,nan,nan,nan
16250,238.89,0.00023651502479781636,3.1712327228726434,569340.2,267.6,3.4163733066943807,30.45874786376953,109000,3.408949890136719,30.233478546142578,0.038,1000,3.408949890136719,nan,nan,nan,nan
16500,242.0,0.00023470039689645544,3.16907429120825,559620.8,267.6,3.422713965739679,30.65249252319336,109000,3.4139555358886717,30.385194778442383,0.041,1000,3.4139555358886717,nan,nan,nan,nan
16750,245.31,0.0002328684330578326,3.1658910503451216,527026.8,267.6,3.429573071961009,30.863462448120117,109000,3.4139933319091798,30.3863468170166,0.04,1000,3.4139933319091798,nan,nan,nan,nan
17000,248.47,0.00023101958892942747,3.161483678645195,553484.1,267.6,3.42827725415711,30.823495864868164,109000,3.411420150756836,30.30825424194336,0.041,1000,3.411420150756836,nan,nan,nan,nan
17250,251.64,0.00022915432435719848,3.161501544930854,549776.1,267.6,3.4287427608944956,30.837844848632812,109000,3.408826644897461,30.229751586914062,0.042,1000,3.408826644897461,nan,nan,nan,nan
17500,254.75,0.00022727310327120976,3.1586164687444525,560038.9,267.6,3.4361889693233945,31.068328857421875,109000,3.4215257873535156,30.616090774536133,0.04,1000,3.4215257873535156,nan,nan,nan,nan
17750,258.03,0.00022537639357024202,3.1554915391257357,531782.3,267.6,3.433308289134174,30.97896385192871,109000,3.4220141754150393,30.631052017211914,0.042,1000,3.4220141754150393,nan,nan,nan,nan
18000,261.16,0.00022346466700541635,3.1517829385644363,556954.6,267.6,3.4345973874713303,31.018924713134766,109000,3.4159919738769533,30.4471378326416,0.038,1000,3.4159919738769533,nan,nan,nan,nan
18250,264.32,0.00022153839906286011,3.1507521262240066,552734.7,267.6,3.4361157271358946,31.066055297851562,109000,3.426638916015625,30.773035049438477,0.039,1000,3.426638916015625,nan,nan,nan,nan
18500,267.45,0.00021959806884544336,3.1452752177952004,556266.8,267.6,3.4411539832998854,31.22296905517578,109000,3.42822590637207,30.821916580200195,0.036,1000,3.42822590637207,nan,nan,nan,nan
18750,270.77,0.0002176441589536163,3.1423873474679755,526744.5,267.6,3.4528490897362385,31.590269088745117,109000,3.447366928100586,31.417558670043945,0.032,1000,3.447366928100586,nan,nan,nan,nan
19000,273.92,0.00021567715536537625,3.1425888993253124,553367.8,267.6,3.4447546050745412,31.33559226989746,109000,3.4396980743408205,31.177539825439453,0.036,1000,3.4396980743408205,nan,nan,nan,nan
19250,276.97,0.000213697547315395,3.136595069131722,571427.6,267.6,3.456365521072248,31.701549530029297,109000,3.440395278930664,31.199291229248047,0.045,1000,3.440395278930664,nan,nan,nan,nan
19500,280.06,0.0002117058271733359,3.137962199013186,563600.1,267.6,3.4446437607511466,31.33211898803711,109000,3.4341519927978514,31.00510597229004,0.045,1000,3.4341519927978514,nan,nan,nan,nan
19750,283.36,0.00020970249032139146,3.1338831837547647,529595.7,267.6,3.451328366900803,31.542261123657227,109000,3.444869827270508,31.339200973510742,0.044,1000,3.444869827270508,nan,nan,nan,nan
20000,286.48,0.00020768803503107123,3.1333511209101412,558928.9,267.6,3.4573862528669723,31.733922958374023,109000,3.454849365234375,31.65352439880371,0.048,1000,3.454849365234375,nan,nan,nan,nan
